timestamp,angle,torque,speed
1479424217872415816,0.0122173046693,0.4375,23.1111106873
1479424217892471913,0.0122173046693,0.4375,23.1166667938
1479424217912473175,0.0122173046693,0.0625,23.1194438934
1479424217932514618,0.0104719754308,0.25,23.1305561066
1479424217952614585,0.0104719754308,0.5,23.1277770996
1479424217972617753,0.0104719754308,0.4375,23.125
1479424217992661007,0.0122173046693,0.5,23.1194438934
1479424218012686851,0.0122173046693,0.4375,23.1138896942
1479424218032711015,0.0122173046693,0.375,23.105556488
1479424218052752610,0.0104719754308,0.1875,23.0972213745
1479424218072803458,0.0104719754308,0.125,23.0916671753
1479424218093008853,0.00872664619237,-0.125,23.0777778625
1479424218113035543,0.00872664619237,0.25,23.0833339691
1479424218133008699,0.00872664619237,0.25,23.0750007629
1479424218153034155,0.00872664619237,0.125,23.0638885498
1479424218173032829,0.00872664619237,0.25,23.0611114502
1479424218193051728,0.00872664619237,0.4375,23.0638885498
1479424218212983458,0.00872664619237,0.375,23.0666675568
1479424218233085798,0.0122173046693,0.625,23.0666675568
1479424218253062026,0.0139626339078,0.8125,23.0666675568
1479424218273106195,0.0191986225545,0.5625,23.0638885498
1479424218293140989,0.0209439508617,0.9375,23.0777778625
1479424218313173640,0.0279252678156,0.75,23.072221756
1479424218333198359,0.0314159281552,0.75,23.072221756
1479424218353255057,0.0314159281552,0.8125,23.0750007629
1479424218373280314,0.0331612564623,0.8125,23.0777778625
1479424218393309115,0.0349065847695,0.625,23.0777778625
1479424218413335526,0.0349065847695,0.5625,23.0750007629
1479424218433356251,0.0331612564623,0.5,23.0750007629
1479424218453391893,0.0331612564623,0.375,23.072221756
1479424218473431388,0.0331612564623,0.375,23.072221756
1479424218493486318,0.0314159281552,0.25,23.0666675568
1479424218513486407,0.0296705979854,0.1875,23.0638885498
1479424218533529491,0.0279252678156,0.0,23.0611114502
1479424218553628837,0.0261799395084,-0.125,23.0583324432
1479424218573632143,0.0244346093386,-0.25,23.0583324432
1479424218593655579,0.0209439508617,-0.25,23.052778244
1479424218613695556,0.0157079640776,-0.1875,23.0583324432
1479424218633705415,0.0122173046693,-0.375,23.0583324432
1479424218653761111,0.00872664619237,-0.0625,23.0638885498
1479424218673791740,0.0069813169539,-0.1875,23.0638885498
1479424218693827920,0.0069813169539,-0.0625,23.0666675568
1479424218713872153,0.0069813169539,0.0,23.0694446564
1479424218734164521,0.0069813169539,0.3125,23.0750007629
1479424218754174959,0.00872664619237,0.375,23.0777778625
1479424218774141667,0.0104719754308,0.5625,23.072221756
1479424218794137177,0.0139626339078,0.6875,23.0750007629
1479424218814009594,0.0174532923847,0.5,23.0750007629
1479424218834172836,0.0209439508617,0.5625,23.0750007629
1479424218854093338,0.0209439508617,0.5,23.0750007629
1479424218874105972,0.0226892810315,0.5,23.0777778625
1479424218894186662,0.0226892810315,0.5,23.0805549622
1479424218914322773,0.0226892810315,0.375,23.0888881683
1479424218934263045,0.0226892810315,0.25,23.0972213745
1479424218954292786,0.0209439508617,0.3125,23.0944442749
1479424218974277885,0.0191986225545,0.375,23.105556488
1479424218994320822,0.0191986225545,0.5625,23.1166667938
1479424219014383877,0.0191986225545,0.625,23.1277770996
1479424219034446698,0.0209439508617,0.6875,23.1277770996
1479424219054455410,0.0226892810315,0.625,23.1305561066
1479424219074462364,0.0226892810315,0.625,23.1333332062
1479424219094510621,0.0244346093386,0.625,23.1416664124
1479424219114509967,0.0244346093386,0.6875,23.1499996185
1479424219134622088,0.0244346093386,0.75,23.1527786255
1479424219154652419,0.0244346093386,0.625,23.1527786255
1479424219174615937,0.0261799395084,0.6875,23.1472225189
1479424219194710338,0.0261799395084,0.5625,23.1472225189
1479424219214684908,0.0261799395084,0.5625,23.1499996185
1479424219234738695,0.0261799395084,0.5,23.1499996185
1479424219254802425,0.0261799395084,0.5,23.144443512
1479424219274789515,0.0261799395084,0.3125,23.144443512
1479424219294855257,0.0261799395084,0.375,23.1499996185
1479424219314886482,0.0261799395084,0.4375,23.1499996185
1479424219334909530,0.0261799395084,0.4375,23.1555557251
1479424219354947349,0.0261799395084,0.5,23.1583328247
1479424219374960592,0.0261799395084,0.5625,23.1666660309
1479424219395008297,0.0261799395084,0.625,23.1666660309
1479424219415048238,0.0279252678156,0.6875,23.1694450378
1479424219435116978,0.0279252678156,0.75,23.1722221375
1479424219455097010,0.0296705979854,0.6875,23.1722221375
1479424219475135562,0.0296705979854,0.625,23.1722221375
1479424219495139279,0.0296705979854,0.625,23.1611118317
1479424219515183865,0.0296705979854,0.5625,23.1666660309
1479424219535252865,0.0296705979854,0.875,23.1722221375
1479424219555284614,0.0314159281552,0.75,23.1749992371
1479424219575314116,0.0331612564623,0.75,23.1694450378
1479424219595367798,0.0331612564623,0.625,23.1666660309
1479424219615360694,0.0331612564623,0.6875,23.1722221375
1479424219635390188,0.0331612564623,0.6875,23.1722221375
1479424219655471374,0.0331612564623,0.75,23.177778244
1479424219675461347,0.0331612564623,0.8125,23.1694450378
1479424219695535973,0.0349065847695,0.8125,23.1722221375
1479424219715632333,0.0383972451091,0.875,23.1694450378
1479424219735636069,0.0383972451091,0.6875,23.1694450378
1479424219755693977,0.0383972451091,0.8125,23.1666660309
1479424219775654103,0.0383972451091,0.6875,23.1694450378
1479424219795730875,0.0383972451091,0.5625,23.1666660309
1479424219815687058,0.0383972451091,0.625,23.1638889313
1479424219835739017,0.0383972451091,0.625,23.1611118317
1479424219855792019,0.0383972451091,0.5625,23.1499996185
1479424219875827850,0.0383972451091,0.4375,23.1499996185
1479424219895840387,0.0383972451091,0.5625,23.1499996185
1479424219915868538,0.0383972451091,0.5,23.1527786255
1479424219935922851,0.0383972451091,0.4375,23.1472225189
1479424219955964905,0.0383972451091,0.25,23.1416664124
1479424219975965468,0.0366519130766,0.1875,23.1416664124
1479424219996052893,0.0349065847695,0.0625,23.1472225189
1479424220016079502,0.0314159281552,0.125,23.1583328247
1479424220036101117,0.0314159281552,0.0625,23.1611118317
1479424220056181201,0.0296705979854,0.0,23.1666660309
1479424220076158903,0.0279252678156,0.125,23.1694450378
1479424220096198553,0.0279252678156,0.125,23.1833324432
1479424220116234844,0.0279252678156,0.1875,23.1888885498
1479424220136239817,0.0279252678156,0.25,23.1888885498
1479424220156282080,0.0279252678156,0.25,23.1916675568
1479424220176324573,0.0296705979854,0.3125,23.1916675568
1479424220196370134,0.0296705979854,0.25,23.197221756
1479424220216630724,0.0279252678156,0.1875,23.1888885498
1479424220236469336,0.0279252678156,0.0625,23.1861114502
1479424220256455775,0.0279252678156,0.0,23.177778244
1479424220276777903,0.0279252678156,-0.125,23.1722221375
1479424220296553499,0.0244346093386,-0.25,23.1694450378
1479424220316630429,0.0191986225545,-0.125,23.1722221375
1479424220336622579,0.0157079640776,-0.125,23.1722221375
1479424220356811440,0.0122173046693,-0.25,23.1722221375
1479424220376823781,0.00872664619237,-0.25,23.1722221375
1479424220396688749,0.00523598771542,-0.125,23.1722221375
1479424220416738567,0.00349065847695,-0.25,23.1805553436
1479424220436902779,0.00174532923847,0.0625,23.1833324432
1479424220456780104,0.00174532923847,0.125,23.1944446564
1479424220477462060,0.00174532923847,0.375,23.197221756
1479424220496875223,0.00349065847695,0.4375,23.2000007629
1479424220516909987,0.00523598771542,0.5,23.2000007629
1479424220536917732,0.0069813169539,0.3125,23.2000007629
1479424220556963550,0.0069813169539,0.5,23.2055549622
1479424220576986870,0.00872664619237,0.4375,23.2055549622
1479424220597057379,0.00872664619237,0.3125,23.2055549622
1479424220617058514,0.00872664619237,0.4375,23.2111110687
1479424220637285381,0.00872664619237,0.625,23.2138881683
1479424220657141176,0.0104719754308,0.4375,23.2111110687
1479424220677199183,0.0104719754308,0.4375,23.2027778625
1479424220697214701,0.0104719754308,0.375,23.2027778625
1479424220717242611,0.0104719754308,0.375,23.2083339691
1479424220737278529,0.0104719754308,0.4375,23.2083339691
1479424220757288143,0.0122173046693,0.5625,23.2055549622
1479424220777337494,0.0122173046693,0.4375,23.2027778625
1479424220797367939,0.0122173046693,0.375,23.2000007629
1479424220817393443,0.0122173046693,0.3125,23.2055549622
1479424220837410755,0.0122173046693,0.25,23.2111110687
1479424220857475253,0.0122173046693,0.25,23.2138881683
1479424220877513353,0.0122173046693,0.25,23.2138881683
1479424220897533938,0.0104719754308,0.0625,23.2138881683
1479424220917621953,0.0104719754308,0.125,23.2222213745
1479424220937631108,0.0104719754308,0.1875,23.2250003815
1479424220957643416,0.0104719754308,0.0625,23.2277774811
1479424220977696394,0.00872664619237,0.25,23.230556488
1479424220997729751,0.00872664619237,0.3125,23.2361106873
1479424221017769729,0.00872664619237,0.3125,23.2361106873
1479424221038056548,0.00872664619237,0.1875,23.230556488
1479424221057811755,0.00872664619237,0.375,23.2333335876
1479424221077850402,0.00872664619237,0.25,23.2361106873
1479424221098051865,0.0069813169539,0.25,23.230556488
1479424221117916099,0.0069813169539,0.3125,23.2222213745
1479424221137962000,0.0069813169539,0.3125,23.2166671753
1479424221157984492,0.0069813169539,0.375,23.2194442749
1479424221178028894,0.0069813169539,0.3125,23.2138881683
1479424221198049628,0.0069813169539,0.1875,23.2111110687
1479424221218097856,0.0069813169539,0.0625,23.2055549622
1479424221238097702,0.0069813169539,0.125,23.2083339691
1479424221258139014,0.0069813169539,0.125,23.2138881683
1479424221278184514,0.0069813169539,0.1875,23.2138881683
1479424221298250474,0.0069813169539,0.125,23.2138881683
1479424221318260293,0.0069813169539,0.0,23.2166671753
1479424221338301966,0.0069813169539,0.0,23.2250003815
1479424221358302745,0.00523598771542,0.0625,23.230556488
1479424221378358328,0.00523598771542,0.125,23.2277774811
1479424221398383452,0.00523598771542,0.0625,23.2277774811
1479424221418434564,0.00523598771542,0.125,23.2250003815
1479424221438459478,0.00523598771542,0.0625,23.2250003815
1479424221458508055,0.00523598771542,0.0,23.2222213745
1479424221478506891,0.00523598771542,0.0,23.2222213745
1479424221498641116,0.00349065847695,0.0,23.2222213745
1479424221518613234,0.00349065847695,0.1875,23.2250003815
1479424221538616194,0.00349065847695,0.1875,23.2277774811
1479424221558656575,0.00349065847695,0.1875,23.2250003815
1479424221578696179,0.00349065847695,0.125,23.2250003815
1479424221598731008,0.00349065847695,0.25,23.230556488
1479424221618740063,0.00349065847695,0.125,23.2361106873
1479424221638806279,0.00349065847695,0.0625,23.2361106873
1479424221658821495,0.00349065847695,0.125,23.2333335876
1479424221678873586,0.00349065847695,-0.125,23.2333335876
1479424221698885718,0.00174532923847,-0.25,23.2333335876
1479424221718910879,0.00174532923847,-0.5,23.2333335876
1479424221738929685,-0.00349065847695,-0.625,23.230556488
1479424221759041626,-0.0139626339078,-0.8125,23.2250003815
1479424221779011437,-0.0244346093386,-0.625,23.2250003815
1479424221799074412,-0.0349065847695,-0.6875,23.2250003815
1479424221819077286,-0.0436332300305,-0.625,23.2222213745
1479424221839142359,-0.0488692186773,-0.5625,23.2166671753
1479424221859147078,-0.0523598790169,-0.375,23.2138881683
1479424221879188826,-0.0523598790169,-0.1875,23.2166671753
1479424221899211513,-0.0506145469844,0.125,23.2194442749
1479424221919276526,-0.0471238903701,0.25,23.2194442749
1479424221939337502,-0.0401425734162,0.4375,23.2194442749
1479424221959334630,-0.0296705979854,0.5,23.2250003815
1479424221979404160,-0.0191986225545,0.3125,23.2361106873
1479424221999407804,-0.00872664619237,0.1875,23.2333335876
1479424222019437605,0.0,0.375,23.2250003815
1479424222039515954,0.00174532923847,0.3125,23.2250003815
1479424222059518144,0.00523598771542,0.375,23.2277774811
1479424222079528990,0.0069813169539,0.5,23.2250003815
1479424222099628402,0.00872664619237,0.5,23.2194442749
1479424222119619769,0.0104719754308,0.3125,23.2138881683
1479424222139710387,0.0122173046693,0.3125,23.2055549622
1479424222159709086,0.0122173046693,0.1875,23.2027778625
1479424222179696400,0.0104719754308,0.125,23.2000007629
1479424222199835999,0.0104719754308,0.125,23.197221756
1479424222219782507,0.00872664619237,0.0625,23.2000007629
1479424222239808437,0.00872664619237,0.1875,23.2027778625
1479424222259821504,0.0104719754308,0.25,23.2027778625
1479424222279873141,0.0104719754308,0.1875,23.2027778625
1479424222299955053,0.0104719754308,0.0625,23.2055549622
1479424222319960829,0.00872664619237,0.0,23.2111110687
1479424222339978088,0.00872664619237,-0.1875,23.2166671753
1479424222359991396,0.0069813169539,-0.0625,23.2194442749
1479424222380055068,0.00523598771542,0.0,23.2194442749
1479424222400073269,0.00523598771542,0.0625,23.2222213745
1479424222420092635,0.00523598771542,0.125,23.2250003815
1479424222440214248,0.00523598771542,0.125,23.2250003815
1479424222460158935,0.00523598771542,0.0,23.2250003815
1479424222480233561,0.00523598771542,-0.125,23.2277774811
1479424222500283269,0.00523598771542,0.0625,23.230556488
1479424222520257905,0.00523598771542,0.0625,23.230556488
1479424222540281055,0.00523598771542,0.0,23.2277774811
1479424222560366799,0.00523598771542,0.0625,23.2277774811
1479424222580402766,0.00523598771542,0.0,23.230556488
1479424222600445133,0.00523598771542,-0.0625,23.2361106873
1479424222620442734,0.00523598771542,-0.0625,23.2388896942
1479424222640492641,0.00349065847695,-0.1875,23.2361106873
1479424222660505018,0.00349065847695,-0.25,23.2388896942
1479424222680652163,0.00349065847695,-0.3125,23.2444438934
1479424222700614160,0.00174532923847,-0.375,23.25
1479424222720621547,0.00174532923847,-0.3125,23.2527770996
1479424222740693743,0.00174532923847,-0.3125,23.2555561066
1479424222760695973,0.00174532923847,-0.3125,23.2583332062
1479424222780784490,0.00174532923847,-0.25,23.269443512
1479424222800785269,0.00174532923847,-0.3125,23.269443512
1479424222820779190,0.00174532923847,-0.3125,23.269443512
1479424222840923467,0.00174532923847,-0.4375,23.2805557251
1479424222860886369,0.00174532923847,-0.1875,23.2916660309
1479424222880886519,0.00174532923847,-0.3125,23.2861118317
1479424222900946124,0.0,-0.4375,23.2749996185
1479424222921118320,-0.00349065847695,-0.4375,23.269443512
1479424222940988862,-0.00523598771542,-0.5625,23.269443512
1479424222961035286,-0.0104719754308,-0.625,23.2666664124
1479424222981059747,-0.0139626339078,-0.625,23.25
1479424223001203078,-0.0209439508617,-0.8125,23.2361106873
1479424223021135786,-0.0279252678156,-1.0625,23.230556488
1479424223041137561,-0.0366519130766,-1.0625,23.2277774811
1479424223061202647,-0.0471238903701,-0.9375,23.230556488
1479424223081225848,-0.0558505356312,-0.8125,23.230556488
1479424223101345684,-0.0610865242779,-0.8125,23.2277774811
1479424223121366271,-0.0645771846175,-0.75,23.2250003815
1479424223141340575,-0.0663225129247,-0.625,23.230556488
1479424223161406295,-0.0645771846175,-0.4375,23.230556488
1479424223181437666,-0.0628318563104,-0.375,23.230556488
1479424223201514809,-0.0593411959708,-0.1875,23.230556488
1479424223221535307,-0.054105207324,-0.0625,23.2361106873
1479424223241620818,-0.0488692186773,-0.25,23.2388896942
1479424223261679426,-0.0418879017234,-0.3125,23.2361106873
1479424223281623879,-0.0366519130766,-0.3125,23.2361106873
1479424223301698457,-0.0314159281552,-0.375,23.2361106873
1479424223321784955,-0.0279252678156,-0.625,23.2444438934
1479424223341683671,-0.0279252678156,-0.5,23.2444438934
1479424223361847865,-0.0279252678156,-0.4375,23.2444438934
1479424223381735806,-0.0261799395084,-0.5,23.2472229004
1479424223401737776,-0.0261799395084,-0.375,23.2472229004
1479424223421812479,-0.0261799395084,-0.5,23.2444438934
1479424223441867139,-0.0244346093386,-0.3125,23.2388896942
1479424223461887583,-0.0244346093386,-0.5,23.2361106873
1479424223481946514,-0.0244346093386,-0.5,23.2277774811
1479424223501963505,-0.0261799395084,-0.8125,23.2250003815
1479424223522060618,-0.0261799395084,-0.5625,23.2250003815
1479424223542137456,-0.0244346093386,-0.5,23.2277774811
1479424223562103527,-0.0261799395084,-0.75,23.2222213745
1479424223582135753,-0.0279252678156,-0.625,23.2166671753
1479424223602202885,-0.0279252678156,-0.625,23.2138881683
1479424223622283856,-0.0296705979854,-0.5,23.2166671753
1479424223642327712,-0.0296705979854,-0.375,23.2111110687
1479424223662365957,-0.0279252678156,-0.125,23.2027778625
1479424223682246858,-0.0279252678156,-0.0625,23.2000007629
1479424223702465213,-0.0261799395084,-0.0625,23.1916675568
1479424223722281386,-0.0226892810315,-0.0625,23.1833324432
1479424223742352623,-0.0209439508617,-0.125,23.1722221375
1479424223762371064,-0.0191986225545,0.0625,23.1638889313
1479424223782414216,-0.0174532923847,-0.0625,23.1555557251
1479424223802438693,-0.0157079640776,-0.125,23.1416664124
1479424223822468382,-0.0139626339078,-0.25,23.1305561066
1479424223842513142,-0.0139626339078,-0.3125,23.1111106873
1479424223862620925,-0.0139626339078,-0.5625,23.0972213745
1479424223882622339,-0.0157079640776,-0.5625,23.0777778625
1479424223902632866,-0.0157079640776,-0.6875,23.0611114502
1479424223922665251,-0.0174532923847,-0.8125,23.0499992371
1479424223942654491,-0.0191986225545,-0.6875,23.0444450378
1479424223962688073,-0.0191986225545,-0.625,23.0388889313
1479424223982745867,-0.0191986225545,-0.375,23.0333328247
1479424224002798816,-0.0174532923847,-0.25,23.0277786255
1479424224022825536,-0.0157079640776,-0.1875,23.0222225189
1479424224042866553,-0.0139626339078,-0.1875,23.0166664124
1479424224062875506,-0.0122173046693,0.0,23.0138893127
1479424224082940718,-0.0104719754308,0.125,23.0083332062
1479424224102962192,-0.0069813169539,0.0,22.9972229004
1479424224122983906,-0.00349065847695,0.0625,22.980556488
1479424224143010651,-0.00174532923847,0.125,22.9666671753
1479424224163057265,0.0,0.3125,22.9583339691
1479424224183078925,0.00174532923847,0.1875,22.947221756
1479424224203118844,0.00349065847695,-0.125,22.9305553436
1479424224223142998,0.00523598771542,0.1875,22.9166660309
1479424224243185092,0.00872664619237,0.375,22.9083328247
1479424224263197119,0.0122173046693,0.125,22.8999996185
1479424224283245283,0.0139626339078,-0.3125,22.8861103058
1479424224303317275,0.0139626339078,-0.125,22.875
1479424224323336600,0.0139626339078,-0.4375,22.875
1479424224343615312,0.0122173046693,-0.3125,22.8694438934
1479424224363614160,0.0104719754308,-0.375,22.8583335876
1479424224383616778,0.0069813169539,-0.5,22.855556488
1479424224403620741,0.00523598771542,0.0625,22.855556488
1479424224423617754,0.0069813169539,-0.1875,22.8444442749
1479424224443618353,0.00872664619237,-0.1875,22.8277778625
1479424224463628503,0.00872664619237,-0.1875,22.822221756
1479424224483629978,0.0104719754308,0.125,22.8166675568
1479424224503641585,0.0104719754308,0.125,22.8083324432
1479424224523641780,0.0104719754308,-0.1875,22.7916660309
1479424224543734778,0.0104719754308,0.1875,22.769443512
1479424224563745413,0.0122173046693,0.0,22.7555561066
1479424224583756829,0.0139626339078,0.125,22.7388896942
1479424224603803788,0.0139626339078,0.0625,22.7222213745
1479424224623837796,0.0139626339078,0.0,22.7027778625
1479424224644141545,0.0139626339078,-0.125,22.677778244
1479424224663892354,0.0139626339078,-0.0625,22.6555557251
1479424224683975319,0.0139626339078,-0.4375,22.644443512
1479424224703984298,0.0139626339078,-0.1875,22.6333332062
1479424224723987587,0.0139626339078,-0.75,22.625
1479424224744007576,0.0104719754308,-0.5625,22.6166667938
1479424224764036459,0.00872664619237,-0.5625,22.6138896942
1479424224784117260,0.00872664619237,-0.375,22.6083335876
1479424224804166716,0.00872664619237,-0.3125,22.6000003815
1479424224824184037,0.00872664619237,-0.125,22.5944442749
