timestamp,throttle_input
1479424217004384374,0.381490796804
1479424217024367012,0.379537642002
1479424217044322430,0.374517440796
1479424217064365212,0.364873737097
1479424217084366085,0.356939047575
1479424217104619419,0.354253441095
1479424217124436840,0.351079583168
1479424217144511828,0.351812005043
1479424217164618252,0.35254445672
1479424217184613357,0.352422356606
1479424217204619073,0.351201653481
1479424217224615724,0.350957512856
1479424217244689713,0.350469201803
1479424217264685823,0.351567864418
1479424217284689851,0.351323723793
1479424217304736600,0.350591301918
1479424217324745851,0.352422356606
1479424217344867605,0.351689934731
1479424217364838593,0.352788597345
1479424217384836242,0.352178215981
1479424217404883492,0.35669490695
1479424217424925764,0.360723286867
1479424217444992443,0.36035707593
1479424217464975414,0.361943989992
1479424217485006120,0.361089497805
1479424217505063657,0.359868764877
1479424217525100479,0.360601216555
1479424217545138543,0.361455708742
1479424217565134532,0.361089497805
1479424217585193697,0.361577779055
1479424217605243142,0.360112905502
1479424217625293725,0.360112905502
1479424217645274805,0.360234975815
1479424217665329326,0.360112905502
1479424217685385145,0.36084535718
1479424217705382770,0.360112905502
1479424217725470273,0.360967427492
1479424217745433905,0.360479146242
1479424217765469620,0.35999083519
1479424217785516634,0.360967427492
1479424217805662806,0.36084535718
1479424217825619058,0.360479146242
1479424217845628454,0.360967427492
1479424217865702394,0.35999083519
1479424217885662250,0.360967427492
1479424217905698002,0.360112905502
1479424217925739540,0.360723286867
1479424217945784766,0.35999083519
1479424217965950924,0.360723286867
1479424217985842758,0.359868764877
1479424218005870051,0.359868764877
1479424218025872866,0.359136343002
1479424218045931145,0.359868764877
1479424218065963963,0.360112905502
1479424218085989317,0.360967427492
1479424218106137807,0.359380483627
1479424218126037576,0.360723286867
1479424218146101210,0.360601216555
1479424218166098462,0.366094440222
1479424218186142496,0.372564285994
1479424218206189945,0.382223248482
1479424218226237096,0.387960642576
1479424218246265103,0.395651191473
1479424218266281838,0.404562443495
1479424218286322789,0.406759738922
1479424218306351630,0.409689486027
1479424218326349811,0.411764711142
1479424218346405171,0.413229584694
1479424218366449717,0.414572358131
1479424218386468062,0.416403442621
1479424218406515833,0.416281372309
1479424218426633242,0.416281372309
1479424218446632555,0.417380034924
1479424218466617475,0.416281372309
1479424218486698601,0.416159301996
1479424218506660679,0.417013823986
1479424218526697620,0.416037231684
1479424218546704489,0.417135894299
1479424218566736865,0.416159301996
1479424218586963989,0.415060669184
1479424218606824953,0.416281372309
1479424218626867706,0.416159301996
1479424218646889168,0.411886781454
1479424218666918485,0.408224612474
1479424218686964075,0.40614938736
1479424218707015024,0.403952091932
1479424218727057475,0.40199893713
1479424218747045584,0.401632726192
1479424218767062931,0.40151065588
1479424218787136313,0.402121007442
1479424218807164520,0.402121007442
1479424218827168432,0.402731359005
1479424218847219763,0.40297549963
1479424218867236201,0.402609288692
1479424218887308204,0.402731359005
1479424218907288100,0.400900274515
1479424218927330110,0.398947119713
1479424218947387833,0.397482275963
1479424218967388515,0.397726416588
1479424218987450127,0.394918739796
1479424219007494442,0.394796669483
1479424219027752558,0.393942177296
1479424219047534069,0.392721444368
1479424219067620412,0.393331795931
1479424219087620924,0.393575966358
1479424219107619937,0.392965584993
1479424219127663519,0.393575966358
1479424219147689468,0.393575966358
1479424219167705064,0.393698036671
1479424219187769675,0.393575966358
1479424219207820006,0.393087655306
1479424219227827300,0.393698036671
1479424219247827971,0.394430458546
1479424219267905200,0.393087655306
1479424219287911629,0.393087655306
1479424219307962848,0.393698036671
1479424219328014560,0.393575966358
1479424219348009881,0.393087655306
1479424219368057784,0.392355233431
1479424219388095000,0.394308388233
1479424219408094665,0.394674599171
1479424219428142926,0.394430458546
1479424219448152316,0.394064247608
1479424219468197539,0.393575966358
1479424219488232692,0.395040810108
1479424219508267724,0.395651191473
1479424219528313114,0.397116035223
1479424219548346323,0.396627753973
1479424219568391633,0.395529121161
1479424219588413527,0.397604346275
1479424219608411693,0.397604346275
1479424219628646077,0.400778204203
1479424219648532559,0.401266485453
1479424219668517428,0.400534063578
1479424219688654524,0.400778204203
1479424219708620557,0.400534063578
1479424219728737449,0.401388585567
1479424219748645791,0.40065613389
1479424219768702502,0.401266485453
1479424219788737579,0.399435430765
1479424219808737593,0.399435430765
1479424219828967805,0.400900274515
1479424219848820119,0.400534063578
1479424219868823536,0.401022344828
1479424219888874339,0.400778204203
1479424219908918107,0.400289922953
1479424219928934396,0.400534063578
1479424219948985101,0.40016785264
1479424219968987301,0.39967957139
1479424219989038815,0.400778204203
1479424220009055977,0.40065613389
1479424220029099645,0.399191260338
1479424220049169024,0.399923712015
1479424220069188878,0.399801641703
1479424220089184345,0.400778204203
1479424220109234887,0.400534063578
1479424220129280507,0.39931333065
1479424220149278629,0.399557501078
1479424220169345228,0.399557501078
1479424220189347972,0.399557501078
1479424220209391831,0.398947119713
1479424220229411555,0.39967957139
1479424220249447092,0.399923712015
1479424220269509168,0.39967957139
1479424220289534049,0.400045782328
1479424220309618955,0.400045782328
1479424220329617861,0.39967957139
1479424220349615966,0.400045782328
1479424220369653134,0.400534063578
1479424220389661048,0.399191260338
1479424220409714849,0.399557501078
1479424220429743902,0.399435430765
1479424220449783411,0.399191260338
1479424220469829262,0.398947119713
1479424220489837701,0.400045782328
1479424220509867414,0.40065613389
1479424220529912880,0.399191260338
1479424220549987744,0.400534063578
1479424220569962988,0.399557501078
1479424220590004746,0.400045782328
1479424220610049756,0.399923712015
1479424220630058996,0.398947119713
1479424220650098734,0.398580908775
1479424220670122145,0.398580908775
1479424220690187597,0.3978484869
1479424220710214538,0.396871894598
1479424220730227527,0.394796669483
1479424220750311919,0.393087655306
1479424220770325023,0.393453866243
1479424220790306507,0.391134500504
1479424220810389575,0.393209725618
1479424220830387304,0.393209725618
1479424220850442258,0.392965584993
1479424220870465481,0.390890359879
1479424220890533782,0.390890359879
1479424220910516337,0.391134500504
1479424220930534223,0.389791727066
1479424220950619054,0.390768289566
1479424220970620061,0.389913797379
1479424220990674208,0.391134500504
1479424221010695726,0.390280008316
1479424221030696010,0.391378641129
1479424221050766988,0.391134500504
1479424221070780976,0.390646219254
1479424221090785683,0.389913797379
1479424221110830723,0.389425486326
1479424221130870269,0.389913797379
1479424221150916687,0.390890359879
1479424221170917727,0.390524148941
1479424221190963986,0.390280008316
1479424221211014099,0.389669656754
1479424221231061854,0.388937205076
1479424221251076187,0.386251628399
1479424221271074974,0.384054332972
1479424221291144111,0.381490796804
1479424221311157335,0.380514234304
1479424221331216491,0.37892729044
1479424221351235215,0.37843900919
1479424221371292271,0.37795072794
1479424221391279114,0.375875473022
1479424221411348658,0.374273300171
1479424221431349913,0.375005722046
1479424221451412363,0.374517440796
1479424221471413901,0.375127792358
1479424221491464840,0.373784989119
1479424221511486532,0.373784989119
1479424221531536603,0.372198075056
1479424221551621932,0.371099412441
1479424221571619175,0.371343553066
1479424221591635489,0.371953904629
1479424221611645059,0.370366990566
1479424221631693633,0.369268327951
1479424221651738938,0.368413835764
1479424221671751171,0.368535906076
1479424221691754091,0.368780046701
1479424221711824119,0.368657976389
1479424221731934177,0.368291765451
1479424221751868092,0.368047595024
1479424221771913709,0.368902117014
1479424221791963398,0.374273300171
1479424221811984742,0.379293501377
1479424221832016233,0.386007487774
1479424221852037607,0.394308388233
1479424221872076944,0.40114441514
1479424221892100146,0.40334174037
1479424221912146394,0.407614260912
1479424221932170645,0.411398500204
1479424221952189151,0.414328217506
1479424221972224559,0.416281372309
1479424221992282469,0.418722808361
1479424222012281888,0.419577330351
1479424222032381491,0.419943541288
1479424222052368170,0.420920133591
1479424222072366402,0.420187681913
1479424222092411120,0.420675963163
1479424222112463465,0.420065611601
1479424222132488301,0.420065611601
1479424222152555681,0.420798033476
1479424222172620802,0.419943541288
1479424222192630188,0.420553892851
1479424222212622345,0.420187681913
1479424222232647306,0.418478667736
1479424222252659831,0.419211119413
1479424222272689323,0.418600738049
1479424222292741060,0.417746245861
1479424222312748092,0.414938569069
1479424222332788793,0.412985414267
1479424222352858805,0.409323275089
1479424222373032468,0.405172795057
1479424222393059973,0.40065613389
1479424222413048987,0.400778204203
1479424222433035463,0.400534063578
1479424222453057280,0.400534063578
1479424222473033661,0.398702979088
1479424222493059531,0.396627753973
1479424222513086395,0.395284950733
1479424222533113867,0.393820106983
1479424222553157924,0.394064247608
1479424222573176681,0.394430458546
1479424222593249717,0.394430458546
1479424222613270430,0.393453866243
1479424222633286624,0.390890359879
1479424222653311816,0.391012430191
1479424222673367164,0.391744881868
1479424222693615442,0.390768289566
1479424222713660210,0.391012430191
1479424222733429042,0.389669656754
1479424222753510989,0.389913797379
1479424222773626991,0.390524148941
1479424222793623783,0.389425486326
1479424222813625585,0.390280008316
1479424222833638840,0.390035867691
1479424222853823875,0.385885417461
1479424222873735747,0.383688092232
1479424222893682366,0.382711529732
1479424222913801485,0.382589459419
1479424222933802944,0.382223248482
1479424222953825214,0.382589459419
1479424222973914188,0.382223248482
1479424222993867835,0.380025953054
1479424223013885326,0.37941557169
1479424223033932082,0.379293501377
1479424223053938735,0.379293501377
1479424223074118796,0.377340346575
1479424223094029647,0.372198075056
1479424223114060169,0.368413835764
1479424223134073437,0.364873737097
1479424223154115708,0.363530933857
1479424223174164494,0.364629596472
1479424223194193042,0.361455708742
1479424223214221754,0.354131370783
1479424223234257862,0.346440821886
1479424223254342992,0.342275112867
1479424223274315006,0.337880522013
1479424223294315069,0.334340423346
1479424223314360410,0.329823762178
1479424223334457899,0.316151678562
1479424223354461407,0.30124360323
1479424223374471492,0.282932788134
1479424223394573109,0.27121385932
1479424223414615119,0.260715633631
1479424223434628576,0.256565183401
1479424223454648419,0.255222409964
1479424223474640213,0.252903014421
1479424223494655583,0.254489958286
1479424223514695610,0.254367887974
1479424223534740738,0.253147184849
1479424223554806377,0.252903014421
1479424223574774439,0.252658873796
1479424223594852080,0.255222409964
1479424223614946597,0.254489958286
1479424223634911842,0.254001677036
1479424223654915145,0.255222409964
1479424223674977751,0.255222409964
1479424223695005386,0.254001677036
1479424223715006337,0.254123747349
1479424223735062876,0.256076902151
1479424223755070429,0.260105282068
1479424223775109513,0.260837733746
1479424223795191976,0.259983211756
1479424223815164369,0.261203944683
1479424223835210795,0.260227352381
1479424223855316089,0.261326014996
1479424223875269815,0.260471493006
1479424223895355245,0.259983211756
1479424223915376752,0.260837733746
1479424223935414584,0.261326014996
1479424223955440263,0.260593563318
1479424223975456787,0.261081874371
1479424223995514986,0.259494930506
1479424224015495961,0.260715633631
1479424224035513265,0.261081874371
1479424224055629846,0.261326014996
1479424224075624504,0.260227352381
1479424224095632441,0.259861141443
1479424224115654252,0.260959804058
1479424224135703644,0.259983211756
1479424224155759919,0.260959804058
1479424224175751249,0.259250789881
1479424224195824380,0.259983211756
1479424224215827276,0.260105282068
1479424224235868086,0.259739071131
1479424224255876515,0.259739071131
1479424224275919456,0.259250789881
1479424224296013581,0.259250789881
1479424224316013706,0.260105282068
1479424224336045073,0.260227352381
1479424224356073239,0.261326014996
1479424224376094440,0.260105282068
1479424224396125312,0.260227352381
1479424224416143209,0.261570155621
1479424224436179153,0.270237267017
1479424224456263421,0.284885942936
1479424224476242291,0.294651716948
1479424224496261691,0.304905772209
1479424224516279098,0.309910744429
1479424224536361474,0.313099861145
1479424224556354819,0.321034550667
1479424224576632584,0.330312043428
1479424224596433558,0.338857084513
1479424224616465083,0.345342189074
1479424224636484128,0.350347131491
1479424224656514808,0.355596244335
1479424224676779343,0.359746694565
1479424224696630910,0.364385455847
1479424224716621225,0.368535906076
1479424224736655108,0.372442215681
1479424224756698500,0.375005722046
1479424224776742100,0.375738143921
1479424224796744917,0.374395370483
1479424224816787336,0.374883651733
1479424224836840274,0.374639511108
1479424224856868521,0.375875473022
1479424224876874039,0.3775844872
1479424224896914075,0.37709620595
1479424224916951273,0.3775844872
1479424224936968962,0.378683149815
1479424224957015010,0.378683149815
1479424224977028864,0.381246656179
1479424224997054995,0.383321881294
1479424225017098932,0.385885417461
1479424225037153336,0.385885417461
1479424225057162188,0.388570994139
1479424225077212144,0.388937205076
1479424225097238338,0.388693064451
1479424225117283916,0.388815134764
1479424225137368321,0.389547556639
1479424225157339769,0.388937205076
1479424225177370078,0.389669656754
1479424225197410204,0.389303416014
1479424225217448242,0.391378641129
1479424225237447428,0.392355233431
1479424225257510657,0.394796669483
1479424225277518646,0.396627753973
1479424225297537932,0.400534063578
1479424225317791395,0.402609288692
1479424225337630423,0.405172795057
1479424225357650630,0.408957034349
1479424225377696854,0.412619203329
1479424225397775254,0.414938569069
1479424225417783172,0.414572358131
1479424225437788437,0.416159301996
1479424225457856686,0.418600738049
1479424225477895316,0.418478667736
1479424225497886334,0.420065611601
1479424225518008898,0.419333189726
1479424225537961493,0.419699400663
1479424225557961487,0.419089049101
1479424225578030266,0.419089049101
1479424225598207093,0.418600738049
1479424225618257152,0.418966978788
1479424225638198362,0.418844878674
1479424225658151255,0.418600738049
1479424225678141630,0.418600738049
1479424225698415775,0.418234527111
1479424225718299008,0.414572358131
1479424225738387083,0.410666048527
1479424225758302499,0.406515598297
1479424225778322618,0.39967957139
1479424225798415519,0.392843514681
1479424225818383348,0.387228190899
1479424225838557372,0.380270093679
1479424225858471153,0.374761581421
1479424225878482089,0.370489060879
1479424225898533078,0.368535906076
1479424225918614482,0.36084535718
1479424225938617832,0.355107963085
1479424225958614552,0.350347131491
1479424225978643157,0.349492639303
1479424225998684123,0.348393976688
1479424226018732532,0.348271906376
1479424226038738807,0.349370568991
1479424226058791309,0.349492639303
1479424226078791984,0.348149836063
1479424226098854163,0.348149836063
1479424226118870832,0.349736779928
1479424226138910720,0.348393976688
1479424226158963726,0.349004358053
1479424226179008023,0.349980920553
1479424226199046637,0.349858850241
1479424226219195939,0.349492639303
1479424226239113178,0.349248498678
1479424226259154063,0.348638147116
1479424226279133248,0.349370568991
1479424226299222726,0.349492639303
1479424226319230843,0.348638147116
1479424226339212143,0.348760217428
1479424226359414310,0.348271906376
1479424226379343841,0.347051203251
1479424226399394147,0.348271906376
1479424226419481938,0.345830470324
1479424226439385798,0.343495845795
1479424226459451190,0.343007564545
1479424226479448066,0.34142062068
1479424226499634749,0.338857084513
1479424226519509063,0.3377584517
1479424226539619506,0.335317015648
1479424226559612869,0.334950774908
1479424226579617782,0.334706634283
1479424226599762214,0.333974212408
1479424226619693055,0.329945832491
1479424226639713564,0.325551241636
1479424226659858738,0.324696719646
1479424226679861588,0.325307101011
1479424226699830061,0.325673311949
1479424226720014139,0.322865635157
1479424226739892887,0.322133213282
1479424226760070264,0.322987705469
1479424226779955775,0.322377353907
1479424226800118103,0.319813847542
1479424226819992076,0.321400791407
1479424226840056507,0.320790410042
1479424226860093779,0.321400791407
1479424226880244639,0.319691777229
1479424226900225298,0.318348973989
1479424226920157127,0.319325536489
1479424226940259008,0.318837255239
1479424226960309691,0.319325536489
1479424226980272738,0.319813847542
1479424227000397737,0.318715184927
1479424227020303980,0.319447636604
1479424227040389707,0.319569706917
1479424227060532490,0.318593114614
1479424227080615829,0.318471044302
1479424227100491894,0.317860692739
1479424227120544011,0.318593114614
1479424227140529663,0.318959325552
1479424227160626113,0.319203466177
1479424227180627401,0.318959325552
1479424227200638144,0.318348973989
1479424227220658747,0.317860692739
1479424227240723165,0.317860692739
1479424227260713238,0.318104833364
1479424227280741949,0.319203466177
1479424227300747318,0.319447636604
1479424227320823386,0.319447636604
1479424227340897992,0.318104833364
1479424227360889560,0.319691777229
1479424227380915157,0.318593114614
1479424227400933095,0.317860692739
1479424227420969804,0.318715184927
1479424227441018096,0.317860692739
1479424227461018563,0.317860692739
1479424227481075357,0.319081395864
1479424227501201967,0.318593114614
1479424227521110376,0.318715184927
1479424227541181412,0.318715184927
1479424227561266403,0.318348973989
1479424227581236629,0.318104833364
1479424227601241284,0.318348973989
1479424227621277681,0.318471044302
1479424227641321821,0.319691777229
1479424227661402438,0.319203466177
1479424227681389963,0.319081395864
1479424227701421279,0.318593114614
1479424227721431920,0.321767002344
1479424227741510319,0.321156620979
1479424227761537728,0.322011142969
1479424227781529762,0.322011142969
1479424227801631156,0.324574649334
1479424227821631957,0.325551241636
1479424227841661807,0.324452579021
1479424227861687275,0.324574649334
1479424227881704554,0.323720157146
1479424227901756066,0.325062930584
1479424227921776985,0.325307101011
1479424227941823757,0.327382326126
1479424227961836061,0.331654846668
1479424227981873280,0.33592736721
1479424228001907775,0.341176480055
1479424228021916446,0.345342189074
1479424228041964075,0.350591301918
1479424228061985802,0.353154808283
1479424228082007422,0.357793539762
1479424228102071792,0.359868764877
1479424228122070767,0.362432301044
1479424228142139647,0.365850299597
1479424228162141442,0.368169695139
1479424228182214920,0.372442215681
1479424228202210472,0.372442215681
1479424228222261565,0.375509262085
1479424228242292383,0.379659712315
1479424228262304524,0.384176403284
1479424228282336632,0.387960642576
1479424228302369215,0.388937205076
1479424228322391554,0.389791727066
1479424228342460929,0.390768289566
1479424228362481236,0.391744881868
1479424228382542108,0.391500711441
1479424228402653012,0.392233163118
1479424228422619684,0.392965584993
1479424228442616465,0.391378641129
1479424228462659676,0.391378641129
1479424228482657265,0.392233163118
1479424228502727084,0.392599374056
1479424228522748586,0.392477303743
1479424228542782051,0.391378641129
1479424228562800997,0.391622811556
1479424228582870098,0.392233163118
1479424228602921283,0.392233163118
1479424228622944402,0.391622811556
1479424228642943386,0.391256570816
1479424228662972143,0.392721444368
1479424228683012677,0.391744881868
1479424228703005153,0.391134500504
1479424228723074982,0.391134500504
1479424228743099585,0.391989022493
1479424228763136501,0.391989022493
1479424228783138166,0.391500711441
1479424228803179773,0.391012430191
1479424228823206676,0.391866952181
1479424228843241987,0.391622811556
1479424228863272638,0.391744881868
1479424228883357763,0.390768289566
1479424228903323256,0.389791727066
1479424228923396977,0.388815134764
1479424228943665145,0.388082712889
1479424228963613436,0.384908825159
1479424228983616631,0.381490796804
1479424229003612268,0.379659712315
1479424229023613559,0.3766079247
1479424229043612703,0.37526512146
1479424229063611904,0.372930496931
1479424229083663746,0.371953904629
1479424229103693087,0.369634538889
1479424229123698671,0.369268327951
1479424229143744496,0.366826891899
1479424229163774748,0.362554371357
1479424229183783163,0.3581597507
1479424229203861098,0.354253441095
1479424229223887461,0.353276878595
1479424229243908715,0.352056145668
1479424229263912719,0.350591301918
1479424229283986465,0.350347131491
1479424229304017436,0.351079583168
1479424229324003720,0.351201653481
1479424229344105371,0.351079583168
1479424229364095017,0.350347131491
1479424229384099140,0.350957512856
1479424229404370177,0.350102990866
1479424229424178976,0.351079583168
1479424229444233230,0.349858850241
1479424229464263760,0.351201653481
1479424229484279275,0.350469201803
1479424229504347101,0.351079583168
1479424229524345213,0.351201653481
1479424229544364244,0.350835442543
1479424229564435443,0.351079583168
1479424229584654826,0.351079583168
1479424229604521552,0.352056145668
1479424229624616947,0.349858850241
1479424229644560295,0.350835442543
1479424229664617465,0.350102990866
1479424229684652365,0.350713372231
1479424229704834552,0.350347131491
1479424229724803707,0.350347131491
1479424229744768890,0.350957512856
1479424229764843157,0.349492639303
1479424229784769662,0.346807062626
1479424229804808096,0.346684992313
1479424229824945449,0.345098048449
1479424229844902015,0.341664761305
1479424229864948248,0.340199887753
1479424229884984531,0.338002592325
1479424229904983921,0.332997620106
1479424229925015160,0.328603029251
1479424229945021233,0.324940860271
1479424229965030946,0.324574649334
1479424229985093403,0.325062930584
1479424230005119717,0.324086368084
1479424230025127430,0.323964297771
1479424230045234342,0.322987705469
1479424230065194859,0.322377353907
1479424230085240941,0.321156620979
1479424230105264725,0.319447636604
1479424230125304806,0.318104833364
1479424230145626398,0.318104833364
1479424230165361817,0.316884100437
1479424230185437076,0.315541327
1479424230205455620,0.313832312822
1479424230225485204,0.310399025679
1479424230245539552,0.307347208261
1479424230265612633,0.301609814167
1479424230285627544,0.29660487175
1479424230305639270,0.295384138823
1479424230325613838,0.29575034976
1479424230345688013,0.29391926527
1479424230365700490,0.29391926527
1479424230385696361,0.29343098402
1479424230405770922,0.289768815041
1479424230425790383,0.285984575748
1479424230445835746,0.283543139696
1479424230465869483,0.278904408216
1479424230485881334,0.268650352955
1479424230505918053,0.260105282068
1479424230525961564,0.250339508057
1479424230546011793,0.238971546292
1479424230566158475,0.227496758103
1479424230586029622,0.213565275073
1479424230606066547,0.196108952165
1479424230626117572,0.171557188034
1479424230646133686,0.163866639137
1479424230666162355,0.159349963069
1479424230686210898,0.155199512839
1479424230706233883,0.150804907084
1479424230726279249,0.150682836771
1479424230746326011,0.150438696146
1479424230766328651,0.150438696146
1479424230786363279,0.150682836771
1479424230806431633,0.151171132922
1479424230826427941,0.150316625834
1479424230846476552,0.151781484485
1479424230866484152,0.158373385668
1479424230886516021,0.168993666768
1479424230906629996,0.173998624086
1479424230926617717,0.175707638264
1479424230946617440,0.181567102671
1479424230966651031,0.189272910357
1479424230986712758,0.199526965618
1479424231006708544,0.209170669317
1479424231026738428,0.221759364009
1479424231046787719,0.231036856771
1479424231066790945,0.237384602427
1479424231086864929,0.242511630058
1479424231106910362,0.2458075881
1479424231126904771,0.248004883528
1479424231146987911,0.249713897705
1479424231166983612,0.251071959734
1479424231187010999,0.250827789307
1479424231207073755,0.249347671866
1479424231227101350,0.250080108643
1479424231247121709,0.251071959734
1479424231267144209,0.252048522234
1479424231287187220,0.254489958286
1479424231307189005,0.259128719568
1479424231327259783,0.26340124011
1479424231347263213,0.271824210882
1479424231367279965,0.279148548841
1479424231387352327,0.283665210009
1479424231407359580,0.289768815041
1479424231427393582,0.29477378726
1479424231447410565,0.296482801437
1479424231467473628,0.296726942062
1479424231487510477,0.299534589052
1479424231507631411,0.301365673542
1479424231527619953,0.302830547094
1479424231547615934,0.304051280022
1479424231567630208,0.303929209709
1479424231587660331,0.302708476782
1479424231607658998,0.303196758032
1479424231627688432,0.304051280022
1479424231647736424,0.303929209709
1479424231667790651,0.303196758032
1479424231687829351,0.304051280022
1479424231707865981,0.304173350334
1479424231727874150,0.305027842522
1479424231748093721,0.304905772209
1479424231767961095,0.307225137949
1479424231787987037,0.310765236616
1479424231808017295,0.312489509583
1479424231828054496,0.31419852376
1479424231848092791,0.31517508626
1479424231868092117,0.318959325552
1479424231888141647,0.323598086834
1479424231908182052,0.327016085386
1479424231928186061,0.328480958939
1479424231948322153,0.331288635731
1479424231968279045,0.334096282721
1479424231988276923,0.335317015648
1479424232008345419,0.33824673295
1479424232028367163,0.338124662638
1479424232048618396,0.341176480055
1479424232068464796,0.341298550367
1479424232088463023,0.343877315521
1479424232108509648,0.343999385834
1479424232128537000,0.345220118761
1479424232148620025,0.345098048449
1479424232168618180,0.344106197357
1479424232188619206,0.344975978136
1479424232208658867,0.345830470324
1479424232228696948,0.345708400011
1479424232248741029,0.344731837511
1479424232268739734,0.344243526459
1479424232288785904,0.345098048449
1479424232308827752,0.344243526459
1479424232328878225,0.345586329699
1479424232348865844,0.345586329699
1479424232368910291,0.344243526459
1479424232388963631,0.344243526459
1479424232409009365,0.345708400011
1479424232429012878,0.345098048449
1479424232449050477,0.344243526459
1479424232469059861,0.345952540636
1479424232489098706,0.345342189074
1479424232509364283,0.345952540636
1479424232529173074,0.345342189074
1479424232549213568,0.345952540636
1479424232569236747,0.347173273563
1479424232589268739,0.347905695438
1479424232609303582,0.348516047001
1479424232629327473,0.347661554813
1479424232649369263,0.347783625126
1479424232669371790,0.348638147116
1479424232689411809,0.350957512856
1479424232709453760,0.352056145668
1479424232729476288,0.352300286293
1479424232749507169,0.353154808283
1479424232769620614,0.354253441095
1479424232789618473,0.354131370783
1479424232809631164,0.354619681835
1479424232829643946,0.353643089533
1479424232849716793,0.353276878595
1479424232869698788,0.35400930047
1479424232889758128,0.354619681835
1479424232909778478,0.353765159845
1479424232929825989,0.353765159845
1479424232949820759,0.35303273797
1479424232969872393,0.353643089533
1479424232989914348,0.352788597345
1479424233009930474,0.354131370783
1479424233029967862,0.35352101922
1479424233050028939,0.35352101922
1479424233070038228,0.35303273797
1479424233090087499,0.35400930047
1479424233110118862,0.353765159845
1479424233130145583,0.353765159845
1479424233150166343,0.35303273797
1479424233170187608,0.353643089533
1479424233190234689,0.353276878595
1479424233210278027,0.353765159845
1479424233230281229,0.354497611523
1479424233250322426,0.353276878595
1479424233270401243,0.353765159845
1479424233290481460,0.353887230158
1479424233310433039,0.352788597345
1479424233330500609,0.353276878595
1479424233350491685,0.353765159845
1479424233370536773,0.353765159845
1479424233390621159,0.354741752148
1479424233410648219,0.354619681835
