timestamp,brake_input
1479424216127372281,0.148744940758
1479424216147394423,0.148821234703
1479424216167436635,0.148104071617
1479424216187510430,0.148424506187
1479424216207509330,0.148332953453
1479424216227539808,0.147966742516
1479424216247618404,0.148332953453
1479424216267632610,0.149080649018
1479424216287615093,0.148622870445
1479424216307660334,0.148622870445
1479424216327709554,0.148256659508
1479424216347761342,0.148348212242
1479424216367775222,0.148348212242
1479424216387792442,0.148348212242
1479424216407837728,0.148088812828
1479424216427842574,0.148409247398
1479424216447903725,0.148653388023
1479424216467927590,0.149019613862
1479424216487964339,0.148287177086
1479424216507975654,0.148729681969
1479424216528020178,0.148409247398
1479424216548092683,0.14871442318
1479424216568064756,0.148332953453
1479424216588113046,0.148683905602
1479424216608145070,0.148104071617
1479424216628158840,0.148424506187
1479424216648225616,0.148302435875
1479424216668242725,0.148210883141
1479424216688287185,0.148699164391
1479424216708291981,0.148256659508
1479424216728325126,0.148134589195
1479424216748390919,0.148638129234
1479424216768411163,0.147982001305
1479424216788412351,0.148210883141
1479424216808465084,0.148256659508
1479424216828478919,0.147768363357
1479424216848536465,0.148180365562
1479424216868620481,0.148668646812
1479424216888645722,0.148775458336
1479424216908634186,0.148439764977
1479424216928648955,0.148256659508
1479424216948687131,0.148210883141
1479424216968740619,0.147768363357
1479424216988757904,0.148851752281
1479424217008784737,0.148821234703
1479424217028839259,0.14905013144
1479424217048832725,0.148943319917
1479424217068869247,0.148455023766
1479424217088906008,0.148409247398
1479424217108962920,0.14837872982
1479424217129014001,0.148760199547
1479424217149010727,0.148271918297
1479424217169038920,0.148119330406
1479424217189088888,0.148393988609
1479424217209096825,0.148668646812
1479424217229138837,0.14886701107
1479424217249206629,0.148317694664
1479424217269186907,0.148256659508
1479424217289245273,0.148638129234
1479424217309241484,0.148516058922
1479424217329309092,0.149248495698
1479424217349324705,0.148439764977
1479424217369350433,0.148409247398
1479424217389410875,0.148455023766
1479424217409452168,0.148561835289
1479424217429452977,0.147859916091
1479424217449485066,0.148149847984
1479424217469530646,0.148729681969
1479424217489731059,0.148607611656
1479424217509630604,0.148531317711
1479424217529633105,0.148348212242
1479424217549652936,0.147569999099
1479424217569705905,0.148653388023
1479424217589928591,0.148638129234
1479424217609735686,0.148348212242
1479424217629779646,0.148485541344
1479424217649822831,0.148027777672
1479424217669830576,0.148638129234
1479424217689872959,0.148455023766
1479424217709888042,0.148500800133
1479424217729969261,0.148409247398
1479424217749976132,0.148439764977
1479424217769973786,0.148607611656
1479424217790055436,0.148668646812
1479424217810055714,0.148699164391
1479424217830091541,0.148241400719
1479424217850134653,0.148607611656
1479424217870164382,0.148317694664
1479424217890239321,0.147966742516
1479424217910251088,0.148241400719
1479424217931184503,0.148470282555
1479424217950301363,0.148653388023
1479424217970370280,0.148027777672
1479424217990364522,0.148561835289
1479424218010365435,0.148027777672
1479424218030410605,0.148607611656
1479424218050488666,0.148805975914
1479424218070483350,0.148485541344
1479424218090497131,0.148882269859
1479424218110619883,0.148134589195
1479424218130621907,0.148043036461
1479424218150635774,0.148409247398
1479424218170643430,0.148348212242
1479424218190656266,0.148149847984
1479424218210687830,0.148836493492
1479424218230870097,0.148805975914
1479424218250806453,0.14871442318
1479424218270779902,0.148790717125
1479424218290859138,0.148393988609
1479424218310889348,0.148149847984
1479424218330912505,0.148332953453
1479424218350962620,0.148638129234
1479424218370967486,0.148439764977
1479424218390998021,0.148241400719
1479424218411009338,0.147692069411
1479424218431060940,0.148119330406
1479424218451098216,0.147814139724
1479424218471143951,0.148683905602
1479424218491147939,0.14822614193
1479424218511187527,0.14822614193
1479424218531226659,0.148210883141
1479424218551263799,0.148195624352
1479424218571271790,0.147905692458
1479424218591311683,0.14871442318
1479424218611334789,0.148363471031
1479424218631371798,0.148409247398
1479424218651408526,0.148302435875
1479424218671446714,0.148592352867
1479424218691456941,0.148119330406
1479424218711515051,0.148958578706
1479424218731529683,0.148424506187
1479424218751635493,0.148516058922
1479424218771617604,0.147631034255
1479424218791659723,0.148622870445
1479424218811696843,0.148409247398
1479424218831698811,0.148943319917
1479424218851743207,0.148516058922
1479424218871781613,0.148638129234
1479424218891780525,0.148516058922
1479424218911838685,0.149095907807
1479424218931875652,0.148348212242
1479424218951879494,0.148500800133
1479424218971924558,0.148256659508
1479424218991951369,0.148104071617
1479424219011989655,0.147829398513
1479424219032034893,0.148043036461
1479424219052033006,0.147982001305
1479424219072102573,0.148134589195
1479424219092098774,0.148332953453
1479424219112134196,0.148607611656
1479424219132158576,0.148271918297
1479424219152200078,0.148500800133
1479424219172264475,0.147569999099
1479424219192280734,0.148760199547
1479424219212326563,0.147982001305
1479424219232326275,0.148989096284
1479424219252385546,0.148577094078
1479424219272409842,0.148683905602
1479424219292447126,0.148729681969
1479424219312458093,0.149095907807
1479424219332510620,0.148210883141
1479424219352515974,0.148302435875
1479424219372534404,0.148287177086
1479424219392629156,0.148622870445
1479424219412684458,0.148287177086
1479424219432656637,0.148882269859
1479424219452695270,0.148241400719
1479424219472759011,0.148012518883
1479424219492784185,0.14837872982
1479424219512811715,0.148928061128
1479424219533035336,0.148729681969
1479424219553036617,0.148531317711
1479424219573034231,0.148287177086
1479424219593051023,0.147920951247
1479424219613076240,0.148317694664
1479424219633096501,0.148165106773
1479424219653231418,0.148760199547
1479424219673220176,0.148760199547
1479424219693276631,0.148271918297
1479424219713097836,0.148332953453
1479424219733153202,0.148805975914
1479424219753204198,0.14871442318
1479424219773240688,0.148699164391
1479424219793221500,0.148104071617
1479424219813279210,0.148424506187
1479424219833462958,0.148912787437
1479424219853493149,0.148683905602
1479424219873490195,0.148699164391
1479424219893629096,0.148500800133
1479424219913434088,0.14837872982
1479424219933663079,0.148592352867
1479424219953514565,0.148836493492
1479424219973743087,0.148134589195
1479424219993732876,0.148210883141
1479424220013628542,0.148821234703
1479424220033616457,0.148882269859
1479424220053641668,0.148836493492
1479424220073859118,0.148012518883
1479424220093858187,0.148363471031
1479424220113805021,0.148836493492
1479424220133915703,0.148287177086
1479424220154007494,0.148729681969
1479424220173938788,0.148302435875
1479424220193902271,0.148653388023
1479424220213928188,0.148104071617
1479424220234091213,0.148470282555
1479424220254166159,0.14837872982
1479424220274012723,0.14871442318
1479424220294016531,0.148516058922
1479424220314051103,0.148210883141
1479424220334093922,0.147966742516
1479424220354160165,0.149141684175
1479424220374158434,0.1485465765
1479424220394195357,0.148760199547
1479424220414231395,0.148821234703
1479424220434295514,0.148149847984
1479424220454302105,0.148836493492
1479424220474324520,0.148516058922
1479424220494347082,0.1485465765
1479424220514384213,0.14886701107
1479424220534428549,0.14837872982
1479424220554489503,0.148897528648
1479424220574508539,0.148561835289
1479424220594555088,0.148195624352
1479424220614616277,0.148836493492
1479424220634621901,0.148027777672
1479424220654657690,0.148134589195
1479424220674643072,0.148622870445
1479424220694694034,0.148271918297
1479424220714697040,0.148134589195
1479424220734745427,0.14886701107
1479424220754809241,0.148409247398
1479424220774823712,0.148607611656
1479424220794837131,0.149004355073
1479424220814868483,0.148485541344
1479424220834915611,0.148348212242
1479424220854915379,0.148516058922
1479424220874984829,0.148683905602
1479424220895013730,0.148317694664
1479424220915017765,0.148531317711
1479424220935072739,0.148790717125
1479424220955123025,0.148088812828
1479424220975098889,0.148119330406
1479424220995209489,0.147737845778
1479424221015215699,0.148363471031
1479424221035249244,0.148256659508
1479424221055270983,0.148119330406
1479424221075275605,0.148210883141
1479424221095342420,0.148500800133
1479424221115394141,0.14837872982
1479424221135412625,0.148500800133
1479424221155445914,0.148256659508
1479424221175470620,0.148180365562
1479424221195505954,0.148332953453
1479424221215509119,0.1485465765
1479424221235537166,0.14837872982
1479424221255620517,0.148210883141
1479424221275735183,0.148012518883
1479424221295683612,0.148790717125
1479424221315717481,0.148348212242
1479424221335725086,0.148104071617
1479424221355785771,0.148561835289
1479424221375788548,0.148241400719
1479424221395781817,0.148653388023
1479424221415827567,0.148088812828
1479424221435898957,0.148134589195
1479424221455913818,0.148622870445
1479424221475920235,0.148149847984
1479424221495964841,0.148897528648
1479424221515966009,0.147676810622
1479424221536038537,0.148455023766
1479424221556062125,0.148943319917
1479424221576102695,0.148302435875
1479424221596119138,0.148912787437
1479424221616143321,0.148302435875
1479424221636158343,0.14822614193
1479424221656269959,0.147859916091
1479424221676238292,0.14805829525
1479424221696266268,0.148592352867
1479424221716302971,0.148439764977
1479424221736323629,0.148210883141
1479424221756393792,0.148363471031
1479424221776630204,0.148271918297
1479424221796477976,0.148332953453
1479424221816515418,0.148332953453
1479424221836681678,0.147844657302
1479424221856620787,0.14805829525
1479424221876617226,0.148622870445
1479424221896619871,0.148744940758
1479424221916619443,0.148363471031
1479424221936667179,0.148088812828
1479424221956702707,0.147890433669
1479424221976809947,0.148134589195
1479424221996787618,0.148455023766
1479424222016777789,0.148241400719
1479424222036806625,0.148165106773
1479424222056873595,0.148516058922
1479424222076873898,0.148958578706
1479424222096920004,0.148668646812
1479424222117062535,0.148882269859
1479424222136960112,0.147982001305
1479424222157040072,0.148012518883
1479424222177076303,0.14837872982
1479424222197057668,0.148516058922
1479424222217115735,0.148531317711
1479424222237164726,0.148393988609
1479424222257198012,0.148760199547
1479424222277215231,0.148729681969
1479424222297262583,0.1485465765
1479424222317258805,0.148088812828
1479424222337322092,0.14837872982
1479424222357323869,0.148241400719
1479424222377369648,0.148622870445
1479424222397420679,0.148455023766
1479424222417411926,0.148256659508
1479424222437462698,0.148607611656
1479424222457517360,0.14837872982
1479424222477509189,0.147936210036
1479424222497632428,0.148073554039
1479424222517631320,0.148439764977
1479424222537641623,0.148439764977
1479424222557642938,0.148104071617
1479424222577690395,0.148195624352
1479424222597765937,0.148393988609
1479424222617740890,0.14822614193
1479424222637803780,0.147890433669
1479424222657853290,0.148989096284
1479424222677866465,0.148958578706
1479424222697880724,0.148683905602
1479424222717916815,0.148653388023
1479424222737962746,0.148180365562
1479424222757960702,0.148317694664
1479424222778006155,0.148088812828
1479424222798039896,0.148073554039
1479424222818048112,0.148348212242
1479424222838102251,0.148287177086
1479424222858163032,0.148165106773
1479424222878136722,0.148760199547
1479424222898299374,0.148668646812
1479424222918234411,0.148363471031
1479424222938280966,0.148561835289
1479424222958283571,0.148638129234
1479424222978325320,0.14886701107
1479424222998521768,0.14837872982
1479424223018390188,0.148271918297
1479424223038407812,0.149263754487
1479424223058454788,0.148805975914
1479424223078492214,0.148592352867
1479424223098511546,0.148119330406
1479424223118619283,0.148363471031
1479424223138614614,0.148165106773
1479424223158628440,0.148119330406
1479424223178643483,0.148683905602
1479424223198695454,0.148165106773
1479424223218702344,0.148332953453
1479424223238733729,0.148943319917
1479424223258771910,0.149004355073
1479424223278795458,0.148119330406
1479424223298844519,0.148195624352
1479424223318868200,0.148439764977
1479424223338938770,0.148805975914
1479424223358929215,0.148729681969
1479424223378964628,0.147936210036
1479424223399007595,0.148516058922
1479424223419056348,0.148332953453
1479424223439055302,0.148149847984
1479424223459119046,0.148043036461
1479424223479155914,0.148424506187
1479424223499178187,0.148409247398
1479424223519182066,0.148760199547
1479424223539348709,0.148195624352
1479424223559265214,0.148393988609
1479424223579276441,0.148241400719
1479424223599369916,0.147905692458
1479424223619384716,0.147646293044
1479424223639364443,0.147814139724
1479424223659436269,0.148241400719
1479424223679452918,0.148317694664
1479424223699484164,0.148149847984
1479424223719531016,0.148149847984
1479424223739619362,0.148531317711
1479424223759629304,0.148760199547
1479424223779631048,0.148790717125
1479424223799694576,0.148256659508
1479424223819696762,0.148683905602
1479424223839731200,0.148317694664
1479424223859735922,0.148149847984
1479424223879788495,0.147920951247
1479424223899822329,0.14905013144
1479424223919824954,0.148027777672
1479424223939836606,0.148210883141
1479424223959906780,0.148790717125
1479424223980012374,0.148088812828
1479424223999988209,0.148531317711
1479424224020008815,0.148241400719
1479424224040086732,0.147524222732
1479424224060089599,0.14905013144
1479424224080125633,0.148516058922
1479424224100170890,0.148287177086
1479424224120141334,0.148317694664
1479424224140213492,0.148439764977
1479424224160265868,0.148668646812
1479424224180282411,0.148790717125
1479424224200304119,0.148607611656
1479424224220321605,0.148149847984
1479424224240411678,0.148043036461
1479424224260387654,0.148393988609
1479424224280451360,0.1485465765
1479424224300504464,0.148134589195
1479424224320516175,0.148271918297
1479424224340558911,0.147341117263
1479424224360527389,0.148699164391
1479424224380620357,0.14822614193
1479424224400622122,0.148485541344
1479424224420643027,0.148424506187
1479424224440702954,0.148744940758
1479424224460727485,0.148790717125
1479424224480762913,0.148210883141
1479424224500777504,0.148485541344
1479424224520799019,0.148699164391
1479424224540850250,0.148317694664
1479424224560850666,0.148516058922
1479424224580892843,0.148104071617
1479424224600948541,0.148561835289
1479424224620967499,0.14787517488
1479424224641004004,0.148256659508
1479424224661031930,0.148241400719
1479424224681033695,0.148348212242
1479424224701096345,0.147997260094
1479424224721098842,0.148470282555
1479424224741153760,0.14787517488
1479424224761198720,0.148699164391
1479424224781204678,0.148180365562
1479424224801305054,0.148012518883
1479424224821285797,0.147936210036
1479424224841338252,0.148744940758
1479424224861338594,0.148622870445
1479424224881387412,0.148882269859
1479424224901391174,0.148088812828
1479424224921439826,0.147768363357
1479424224941465502,0.148470282555
1479424224961511072,0.148073554039
1479424224981516187,0.148104071617
1479424225001619360,0.148134589195
1479424225021631457,0.14837872982
1479424225041621521,0.147997260094
1479424225061684930,0.149141684175
1479424225081706831,0.148393988609
1479424225101735479,0.148668646812
1479424225121786801,0.148195624352
1479424225141793665,0.148195624352
1479424225161831296,0.147997260094
1479424225181870130,0.148165106773
1479424225201886355,0.148210883141
1479424225221912923,0.148989096284
1479424225241965047,0.148775458336
1479424225261975131,0.148500800133
1479424225282048754,0.148653388023
1479424225302066246,0.148210883141
1479424225322056411,0.148134589195
1479424225342123616,0.148592352867
1479424225362119493,0.14805829525
1479424225382184642,0.148027777672
1479424225402179985,0.148241400719
1479424225422263279,0.148485541344
1479424225442282188,0.148577094078
1479424225462329707,0.148516058922
1479424225482347581,0.14871442318
1479424225502367328,0.148195624352
1479424225522419184,0.148500800133
1479424225542430758,0.148592352867
1479424225562439417,0.148210883141
1479424225582487222,0.148332953453
1479424225602529255,0.14871442318
1479424225622618747,0.148455023766
1479424225642631310,0.148561835289
1479424225662645170,0.148683905602
1479424225682651116,0.148287177086
1479424225702714765,0.148195624352
1479424225722698766,0.148409247398
1479424225742763864,0.148027777672
1479424225762786495,0.148302435875
1479424225782848367,0.148943319917
1479424225802845064,0.148500800133
1479424225822909436,0.14871442318
1479424225842918820,0.147966742516
1479424225862962236,0.147951483727
1479424225882976159,0.148363471031
1479424225902987337,0.147768363357
1479424225923059499,0.148287177086
1479424225943062248,0.148348212242
1479424225963115580,0.148683905602
1479424225983158045,0.148699164391
1479424226003153119,0.148607611656
1479424226023201929,0.14822614193
1479424226043212173,0.148516058922
1479424226063285443,0.148134589195
1479424226083313406,0.148836493492
1479424226103338471,0.148256659508
1479424226123371417,0.148775458336
1479424226143613841,0.148348212242
1479424226163628738,0.147982001305
1479424226183617222,0.148302435875
1479424226203615732,0.148134589195
1479424226223611747,0.148531317711
1479424226243619134,0.148348212242
1479424226263617837,0.148363471031
1479424226283644784,0.148439764977
1479424226303657217,0.148821234703
1479424226323685196,0.148134589195
1479424226343734635,0.148744940758
1479424226363822221,0.148653388023
1479424226383782228,0.148287177086
1479424226403820591,0.148470282555
1479424226423823059,0.148317694664
1479424226443914411,0.147920951247
1479424226463930181,0.148531317711
1479424226483982291,0.148699164391
1479424226503962148,0.148683905602
1479424226524008389,0.148500800133
1479424226544036859,0.148348212242
1479424226564065191,0.148348212242
1479424226584075484,0.148104071617
1479424226604160942,0.148134589195
1479424226624175596,0.148500800133
1479424226644234190,0.148363471031
1479424226664238793,0.148790717125
1479424226684250976,0.148302435875
1479424226704291158,0.147676810622
1479424226724629206,0.148317694664
1479424226744384920,0.1485465765
1479424226764619446,0.148531317711
1479424226784517821,0.148302435875
1479424226804533473,0.148012518883
1479424226824527683,0.148485541344
1479424226844499634,0.149034872651
1479424226864628499,0.148332953453
1479424226884630787,0.147859916091
1479424226904618256,0.148241400719
1479424226924853690,0.148241400719
1479424226944746288,0.148317694664
1479424226964695338,0.148287177086
1479424226984748413,0.148271918297
1479424227004776724,0.147829398513
1479424227024961682,0.14805829525
1479424227044838429,0.148012518883
1479424227064869627,0.148210883141
1479424227085095652,0.148393988609
1479424227104914588,0.148195624352
1479424227124963558,0.148332953453
1479424227145034509,0.1485465765
1479424227165049211,0.148439764977
1479424227185117651,0.14837872982
1479424227205092402,0.148363471031
1479424227225098337,0.148165106773
1479424227245174064,0.148638129234
1479424227265208040,0.148104071617
1479424227285262121,0.148332953453
1479424227305257277,0.148928061128
1479424227325264982,0.148607611656
1479424227345413041,0.148302435875
1479424227365364989,0.148531317711
1479424227385385785,0.148607611656
1479424227405436952,0.147676810622
1479424227425476553,0.148790717125
1479424227445546206,0.148577094078
1479424227465540539,0.148073554039
1479424227485559250,0.14822614193
1479424227505625903,0.148531317711
1479424227525632471,0.14837872982
1479424227545652567,0.148409247398
1479424227565653430,0.148210883141
1479424227585693702,0.148210883141
1479424227605743277,0.1485465765
1479424227625770267,0.1485465765
1479424227645786680,0.148241400719
1479424227665826023,0.147890433669
1479424227685870799,0.147524222732
1479424227705913273,0.148683905602
1479424227725910583,0.148073554039
1479424227745950334,0.148668646812
1479424227766011441,0.148302435875
1479424227786029668,0.148668646812
1479424227806054722,0.148165106773
1479424227826102443,0.147768363357
1479424227846132177,0.148561835289
1479424227866141459,0.148332953453
1479424227886158179,0.14805829525
1479424227906233214,0.147982001305
1479424227926233143,0.148073554039
1479424227946438080,0.148500800133
1479424227966302735,0.148500800133
1479424227986321867,0.148500800133
1479424228006347074,0.149065390229
1479424228026415353,0.148577094078
1479424228046616451,0.148302435875
1479424228066468636,0.14886701107
1479424228086482308,0.148393988609
1479424228106526343,0.148943319917
1479424228126631509,0.148668646812
1479424228146616392,0.148348212242
1479424228166631201,0.1485465765
1479424228186685760,0.148088812828
1479424228206687314,0.148409247398
1479424228226740037,0.148271918297
1479424228246958987,0.148470282555
1479424228266787882,0.148455023766
1479424228286837594,0.148180365562
1479424228306829557,0.147966742516
1479424228326886373,0.148271918297
1479424228346927644,0.148165106773
1479424228366962329,0.148348212242
1479424228386971615,0.148256659508
1479424228407010404,0.148790717125
1479424228427070374,0.148363471031
1479424228447088693,0.148699164391
1479424228467097349,0.148455023766
1479424228487160654,0.148470282555
1479424228507163525,0.148271918297
1479424228527198807,0.148851752281
1479424228547234577,0.148653388023
1479424228567279504,0.148485541344
1479424228587312609,0.148470282555
1479424228607321076,0.148165106773
1479424228627369026,0.148149847984
1479424228647401576,0.14822614193
1479424228667408900,0.148302435875
1479424228687462320,0.148393988609
1479424228707523687,0.148470282555
1479424228727517389,0.148516058922
1479424228747614558,0.149065390229
1479424228767624975,0.148271918297
1479424228787624260,0.148393988609
1479424228807635839,0.149034872651
1479424228827692018,0.148577094078
1479424228847690747,0.148500800133
1479424228867735930,0.148119330406
1479424228887783310,0.148302435875
1479424228907827503,0.148668646812
1479424228927829215,0.148409247398
1479424228947884373,0.14837872982
1479424228967905175,0.148470282555
1479424228987961690,0.147661551833
1479424229007960658,0.148577094078
1479424229028016242,0.148577094078
1479424229048049974,0.14837872982
1479424229068051987,0.148790717125
1479424229088093039,0.148348212242
1479424229108158925,0.148653388023
1479424229128183759,0.148332953453
1479424229148181040,0.148287177086
1479424229168231787,0.148180365562
1479424229188238019,0.148241400719
1479424229208278362,0.14837872982
1479424229228321307,0.148012518883
1479424229248347937,0.148729681969
1479424229268368233,0.148241400719
1479424229288425086,0.148287177086
1479424229308463118,0.14837872982
1479424229328509504,0.148729681969
1479424229348654511,0.148699164391
1479424229368628724,0.148271918297
1479424229388672962,0.149019613862
1479424229408627615,0.148683905602
1479424229428659011,0.148348212242
1479424229448694371,0.148989096284
1479424229468683632,0.148210883141
1479424229488731236,0.148393988609
1479424229508776556,0.148470282555
1479424229528820987,0.148043036461
1479424229548842491,0.148149847984
1479424229568862924,0.148241400719
1479424229588931983,0.148653388023
1479424229608959507,0.148744940758
1479424229628971747,0.147737845778
1479424229648981317,0.148805975914
1479424229669032058,0.148561835289
1479424229689071192,0.148638129234
1479424229709084979,0.148012518883
1479424229729142703,0.147844657302
1479424229749174869,0.148073554039
1479424229769183894,0.148729681969
1479424229789231480,0.148012518883
1479424229809257207,0.148500800133
1479424229829276621,0.1485465765
1479424229849318739,0.147920951247
1479424229869334533,0.148424506187
1479424229889363794,0.148790717125
1479424229909425922,0.148348212242
1479424229929460982,0.148622870445
1479424229949481861,0.148943319917
1479424229969525165,0.148363471031
1479424229989556942,0.148455023766
1479424230009626827,0.147982001305
1479424230029615600,0.148043036461
1479424230049650165,0.148409247398
1479424230069658306,0.14837872982
1479424230089693926,0.147966742516
1479424230109738392,0.148729681969
1479424230129783235,0.148027777672
1479424230149781724,0.148012518883
1479424230169834073,0.148729681969
1479424230189855874,0.148516058922
1479424230209910530,0.149065390229
1479424230229914335,0.149004355073
1479424230249944335,0.148912787437
1479424230270004618,0.148653388023
1479424230290032659,0.148348212242
1479424230310050535,0.148760199547
1479424230330099952,0.148012518883
1479424230350159225,0.148195624352
1479424230370141007,0.148439764977
1479424230390160911,0.147982001305
1479424230410255880,0.148195624352
1479424230430223426,0.147814139724
1479424230450256321,0.148027777672
1479424230470321189,0.147997260094
1479424230490320028,0.148302435875
1479424230510383909,0.148455023766
1479424230530416207,0.148119330406
1479424230550449142,0.148439764977
1479424230570487467,0.148958578706
1479424230590537291,0.1485465765
1479424230610614725,0.148882269859
1479424230630613197,0.148424506187
1479424230650617015,0.148271918297
1479424230670614781,0.148241400719
1479424230690660222,0.148500800133
1479424230710720918,0.148485541344
1479424230730743361,0.148790717125
1479424230750917166,0.148119330406
1479424230770788544,0.148348212242
1479424230790854099,0.148256659508
1479424230810867053,0.148027777672
1479424230830886602,0.148393988609
1479424230850916460,0.148470282555
1479424230870960557,0.148195624352
1479424230891010673,0.148577094078
1479424230911046499,0.148531317711
1479424230931051903,0.148577094078
1479424230951114729,0.148195624352
1479424230971098878,0.148104071617
1479424230991164209,0.148180365562
1479424231011182794,0.148683905602
1479424231031196330,0.148653388023
1479424231051231732,0.148073554039
1479424231071278656,0.14822614193
1479424231091343462,0.14837872982
1479424231111346759,0.147966742516
1479424231131347119,0.148531317711
1479424231151431207,0.148012518883
1479424231171411042,0.148119330406
1479424231191475213,0.148241400719
1479424231211482577,0.148195624352
1479424231231507983,0.147936210036
1479424231251628830,0.148134589195
1479424231271613107,0.147798880935
1479424231291613593,0.148668646812
1479424231311652234,0.148393988609
1479424231331727058,0.147997260094
1479424231351886446,0.148271918297
1479424231371744920,0.148302435875
1479424231391828890,0.148317694664
1479424231411838466,0.147982001305
1479424231431865576,0.148775458336
1479424231451884596,0.148119330406
1479424231471912623,0.148577094078
1479424231491944509,0.148332953453
1479424231511982308,0.148149847984
1479424231532011938,0.148836493492
1479424231552141653,0.148897528648
1479424231572095704,0.148241400719
1479424231592116262,0.148302435875
1479424231612113088,0.148119330406
1479424231632153965,0.148821234703
1479424231652257865,0.148393988609
1479424231672223640,0.148180365562
1479424231692284566,0.148912787437
1479424231712276821,0.1485465765
1479424231732321931,0.148516058922
1479424231752346432,0.148455023766
1479424231772392944,0.148271918297
1479424231792467870,0.148577094078
1479424231812434858,0.148165106773
1479424231832509031,0.148088812828
1479424231852560854,0.148332953453
1479424231872657365,0.147737845778
1479424231892621214,0.148760199547
1479424231912634986,0.148805975914
1479424231932645297,0.148851752281
1479424231952719476,0.148607611656
1479424231972867567,0.148241400719
1479424231992787147,0.148882269859
1479424232012982711,0.148592352867
1479424232032983411,0.148775458336
1479424232052823961,0.1485465765
1479424232072870529,0.149034872651
1479424232093013030,0.148516058922
1479424232112990032,0.148668646812
1479424232132988679,0.148363471031
1479424232152992572,0.148149847984
1479424232173092731,0.148195624352
1479424232193196798,0.148653388023
1479424232213198401,0.148180365562
1479424232233240219,0.148317694664
1479424232253182421,0.148973837495
1479424232273357837,0.148485541344
1479424232293407003,0.148195624352
1479424232313429186,0.148561835289
1479424232333382496,0.147966742516
1479424232353322500,0.148561835289
1479424232373402757,0.148729681969
1479424232393429069,0.148485541344
1479424232413400260,0.148516058922
1479424232433488550,0.148287177086
1479424232453470907,0.148409247398
1479424232473627267,0.148516058922
1479424232493692356,0.148455023766
1479424232513694895,0.148165106773
1479424232533702703,0.148393988609
1479424232553658336,0.148622870445
1479424232573802312,0.148424506187
1479424232593690812,0.148119330406
1479424232613863774,0.148500800133
1479424232633782347,0.148683905602
1479424232653781891,0.147982001305
1479424232673824806,0.148287177086
1479424232693870622,0.148516058922
1479424232713916143,0.148668646812
1479424232733917025,0.148409247398
1479424232753961380,0.148332953453
1479424232773983031,0.14886701107
1479424232794013716,0.148165106773
1479424232814072796,0.148561835289
1479424232834091076,0.148241400719
1479424232854115762,0.148607611656
1479424232874142621,0.148622870445
1479424232894209728,0.148302435875
1479424232914221310,0.148577094078
1479424232934238493,0.14822614193
1479424232954273427,0.147982001305
1479424232974324401,0.148393988609
1479424232994334114,0.148043036461
1479424233014382087,0.148088812828
1479424233034411552,0.148195624352
1479424233054427280,0.148729681969
1479424233074477355,0.148287177086
1479424233094509855,0.148271918297
1479424233114617657,0.148622870445
1479424233134639808,0.148363471031
1479424233154614382,0.148622870445
1479424233174658046,0.148317694664
1479424233194684273,0.148348212242
1479424233214692815,0.147890433669
1479424233234765159,0.148302435875
1479424233254818785,0.148119330406
1479424233274783692,0.148485541344
1479424233294826079,0.148470282555
1479424233314869858,0.148287177086
1479424233334907267,0.148577094078
1479424233354905526,0.14822614193
1479424233374961133,0.14805829525
1479424233395007775,0.147951483727
1479424233415050234,0.148561835289
1479424233435056502,0.148592352867
